business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes/ByAppointmentOnly,categories,hours,attributes/BusinessAcceptsCreditCards,hours/Monday,hours/Tuesday,hours/Wednesday,hours/Thursday,hours/Friday,hours/Saturday,attributes/BikeParking,attributes/RestaurantsPriceRange2,attributes/CoatCheck,attributes/RestaurantsTakeOut,attributes/RestaurantsDelivery,attributes/Caters,attributes/WiFi,attributes/BusinessParking,attributes/WheelchairAccessible,attributes/HappyHour,attributes/OutdoorSeating,attributes/HasTV,attributes/RestaurantsReservations,attributes/DogsAllowed,hours/Sunday,attributes/Alcohol,attributes/GoodForKids,attributes/RestaurantsAttire,attributes/Ambience,attributes/RestaurantsTableService,attributes/RestaurantsGoodForGroups,attributes/DriveThru,attributes,attributes/NoiseLevel,attributes/GoodForMeal,attributes/BusinessAcceptsBitcoin,attributes/Smoking,attributes/Music,attributes/GoodForDancing,attributes/AcceptsInsurance,attributes/BestNights,attributes/BYOB,attributes/Corkage,attributes/BYOBCorkage,attributes/HairSpecializesIn
rmHgqdVkLsGN2byesWRo0w,Brewster's Pub,2825 Route 73 S,Maple Shade,NJ,08052,39.9394973,-74.9743023,3.5,12,1,,"American (Traditional), Active Life, Nightlife, Bowling, Restaurants",,True,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,True,2,,True,False,,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,True,False,,11:0-3:0,u'full_bar',False,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'average',,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",,,,
6zBCuzJwov08YisHZkfU2Q,Enterprise Rent-A-Car,9213 W Fairview Ave,Boise,ID,83704,43.6190157662,-116.2967492044,4,13,1,,"Car Rental, Hotels & Travel",,,0:0-0:0,8:0-18:0,8:0-18:0,7:30-14:0,8:0-18:0,9:0-12:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JfGfqCnk0-Tnf6PlahPUJQ,Burger Village,6187 Currents Drive NW,Edmonton,AB,T6W 0L9,53.436403,-113.604288,4,10,1,,"Restaurants, Burgers",,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,,,True,True,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,False,True,True,False,11:0-22:0,u'beer_and_wine',,,,True,,,,,,,,,,,,,,,
aNXw3PkXVt8ANwLyCfcmpg,McDonald's,2333 Welsh Rd,Lansdale,PA,19446,40.2637063378,-75.3179157563,1.5,17,1,,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea",,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,,1,,True,True,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,6:0-23:0,,True,,,,,True,,,,,,,,,,,,,
gbetDRjllP5cOxaWxFjGHA,Pretty Nails,5316 Little Rd,New Port Richey,FL,34655,28.237112,-82.6680235,3,6,1,,"Beauty & Spas, Nail Salons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI8tdJy90bfApk836eF-ag,Solid Wood Cabinets,421 W Germantown Pike,Plymouth Meeting,PA,19462,40.1124281,-75.2857653,2.5,8,1,False,"Home & Garden, Countertop Installation, Cabinetry, Home Services, Kitchen & Bath, Shopping, Contractors",,True,10:0-18:0,10:0-18:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-18:0,False,,,,,,,,True,,,,,,10:0-17:0,,,,,,,,,,,False,,,,,,,,,
vweEeZwiaRRWX2Cu9Iq66Q,Bodyworks Salon & Day Spa,5500 Gulf Blvd,St. Pete Beach,FL,33706,27.7305212,-82.7452183,2.5,6,1,True,"Day Spas, Massage, Beauty & Spas",,True,,,,,,,,3,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
GVqXNt0HKJLpciN9ePxnWw,Crown Fried Chicken,1128 S Broad St,Philadelphia,PA,19146,39.9368911,-75.1672837,2.5,16,1,,"Restaurants, Fast Food",,True,,,,,,,True,1,,True,True,,u'no',"{'garage': None, 'street': True, 'validated': None, 'lot': False, 'valet': False}",,,False,True,False,,,u'none',False,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,False,,,u'average',,,,,,,,,,,
KUx_q3nzqUINYgUTrZc9OA,Pita Pit,845 E University Blvd,Tucson,AZ,85719,32.2319918,-110.9584924,3,9,0,,"Sandwiches, Restaurants",,True,,,,,,,,1,,True,True,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,,False,,,u'none',True,'casual',,,True,,,u'average',,,,,,,,,,,
j-PaHu9iyJBlzKJZYN2smA,Snacks By The Pound,"107A East Glenside Ave, Ste 1a",Glenside,PA,19038,40.1001131,-75.1515328,3.5,8,1,,"Food, Desserts, Shopping, Specialty Food, Candy Stores, Chocolatiers & Shops",,True,,12:0-17:0,12:0-17:0,12:0-17:0,12:0-17:0,12:0-17:0,False,1,,True,True,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,,,,,False,,,,,,,,,,,,,,,,,,,,,
Ot4bRWWO681vXZIgnLfjEA,Arizona Tile,756 E. Ft. Lowell,Tucson,AZ,85719,32.2643502,-110.9593721,4.5,16,1,,"Shopping, Home Decor, Flooring, Home Services, Kitchen & Bath, Home & Garden, Building Supplies, Interior Design",,True,0:0-0:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,,,4,,True,False,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
OURGUNuoVqPGxZTZsxZQ8w,Indianapolis Army Navy,6032 E 21st St,Indianapolis,IN,46219,39.7970658,-86.0632112,3,5,1,,"Fashion, Discount Store, Sporting Goods, Military Surplus, Outdoor Gear, Shopping, Hobby Shops, Uniforms",,True,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-17:0,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,True,,,,,,,,,,,,,,,,,,,,,
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4,130,0,,"Restaurants, Indian, Buffets, Diners, Pakistani",,True,17:0-21:30,,17:0-21:30,17:0-21:30,17:0-22:0,17:0-22:0,False,2,,True,False,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,True,True,,17:0-21:0,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
JwBTq6IOFH97b9Hr6RT7pw,Reinette Café & Patisserie,2890-8882 170 Street NW,Edmonton,AB,T5T 4J2,53.5225968429,-113.61922974,3,5,1,,"Food, Coffee & Tea, Bakeries, Restaurants, Cafes",,,,,,,,,,,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,True,,,,u'none',,,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
dChRGpit9fM_kZK5pafNyA,The Love,130 S 18th St,Philadelphia,PA,19103,39.9506555,-75.1708991,4,618,1,,"Restaurants, American (New), Breakfast & Brunch, Burgers",,True,0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,16:0-21:0,16:0-22:0,True,2,,True,True,False,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,True,True,False,True,False,16:0-21:0,u'full_bar',False,u'casual',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}",True,True,,,u'average',"{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}",,,,,,,,,,
uyc-S7lauYjzouYQ2TM76A,Papa John's Pizza,9817 W Florissant Ave,Saint Louis,MO,63136,38.7461593,-90.2798145,2,9,1,,"Pizza, Restaurants",,True,,,,,,,,1,,True,True,,'no',,,,,,False,,,,True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,'very_loud',,,,,,,,,,,
gRw-rxLFeNzyqa6hKPXD1w,Heitz Optical,2415 Homer M Adams Pkwy,Alton,IL,62002,38.918418,-90.151949,4,5,1,True,"Eyewear & Opticians, Sporting Goods, Shopping, Medical Supplies, Laser Eye Surgery/Lasik, Optometrists, Health & Medical, Outdoor Gear",,True,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-13:0,False,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
FJDvhCGIwKuohPOK7JfLuA,Key One,,Tucson,AZ,85710,32.2165669,-110.8195292,5,73,1,True,"Home Services, Keys & Locksmiths",,True,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_gRg3_oWK3GoiB-OpcDHA,CedarBrook Deli,24 N Rt 73,Cedarbrook,NJ,08018,39.721471,-74.9016858,3.5,5,0,,"Food, Convenience Stores, Restaurants, Food Delivery Services, Local Flavor, Delis",,True,,,,,,,True,1,,True,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,True,,False,,,,True,'casual',,,True,,,,,,,,,,,,,,
7qDAeIsMVj1McNktlICETw,Contempo Hair Salon,"4291 Shoal Line Blvd, Ste 3",Spring Hill,FL,34607,28.4939582,-82.6501344,4,7,1,True,"Day Spas, Skin Care, Eyebrow Services, Hair Loss Centers, Barbers, Blow Dry/Out Services, Hair Stylists, Hair Salons, Beauty & Spas, Hair Removal, Waxing",,True,9:0-19:0,9:0-17:0,9:0-19:0,9:0-17:0,9:0-16:0,,True,2,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,True,,,,,,,,,,,,,,,,,,"{'straightperms': True, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': False, 'perms': True, 'asian': False}"
YE2TePip0TxcdquF5hGauQ,JoJo's Hot Dogs and BBQ,240 Longhollow Pike,Goodlettsville,TN,37072,36.3260267,-86.7040631,4.5,14,1,,"Barbeque, Restaurants, Hot Dogs",,,,,,,,,,,,True,,,,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
nIn0fMn-SEjLdJ44SG4CKw,A Personal Touch Cleaning Service,,Villanova,PA,19085,40.0468052,-75.3353875,4.5,7,1,True,"Carpet Cleaning, Local Services, Home Services, Home Cleaning, Window Washing, Professional Services, Pressure Washers, Office Cleaning",,True,0:0-0:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
-Ijm5ICZUZffTo3iumczrw,MedExpress Urgent Care,"10500 Ulmerton Rd, Ste 202",Largo,FL,33771,27.892834976,-82.7845353864,2.5,39,1,False,"Doctors, Health & Medical, Urgent Care, Walk-in Clinics, Medical Centers, Family Practice",,True,0:0-0:0,8:0-19:0,8:0-16:0,8:0-19:0,8:0-19:0,8:0-19:0,,,,,,,,,,,,,,,8:0-19:0,,,,,,,,,,,,,,,True,,,,,
KdkMXzeoqpfNsZd-_axoTQ,emPIEnada,3683 Kings Row,Reno,NV,89503,39.5428346,-119.8569115,4.5,41,1,,"Event Planning & Services, Restaurants, Empanadas, Caterers, Food, Desserts, Comfort Food, American (Traditional), Food Trucks",,True,,11:30-19:0,11:30-19:0,11:30-19:0,11:30-19:0,11:30-19:0,True,,,True,True,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,True,,,,,u'none',,,,,,,,,,,,,,,,,,,
0Xsmy6HtVVBlCbbMjRyzcg,Plaza Bowling,10418 118 Avenue NW,Edmonton,AB,T5G 0P7,53.570501,-113.500041,4.5,19,1,,"Bowling, Active Life",,,,,15:0-22:0,15:0-22:0,15:0-23:0,12:0-23:0,True,,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,13:0-19:0,,True,,,,,,,,,,,,,,,,,,
iBRXLFWD7PeSYDbKsd_JTw,Mai Thai Restaurant,875 E Bloomingdale Ave,Brandon,FL,33511,27.8915738378,-82.2725105,4.5,27,0,,"Food, Ethnic Food, Specialty Food, Restaurants, Thai",,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,True,2,,True,False,True,'paid',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,False,True,True,,,'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'quiet',,,,,,,,,,,
3tX0CduxNIHgrxr6Toairw,The Home Depot,1315 US Hwy 19 N,Holiday,FL,34691,28.1782261,-82.7424346,3.5,17,1,,"Shopping, Hardware Stores, Appliances, Building Supplies, Home & Garden, Home Services, Nurseries & Gardening",,True,0:0-0:0,6:0-22:0,6:0-22:0,6:0-18:0,9:0-20:0,6:0-22:0,True,2,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,8:0-20:0,,,,,,,,,,,,,,,,,,,,
vFJIK-z3QWs-3XNjs1hcZQ,New Orleans Jazz Market,1436 Oretha Castle Haley Blvd,New Orleans,LA,70113,29.9411590382,-90.0789941056,4,31,1,,"Nightlife, Venues & Event Spaces, Performing Arts, Event Planning & Services, Jazz & Blues, Arts & Entertainment, Bars",,True,,10:0-16:0,21:0-1:0,10:0-16:0,10:0-16:0,10:0-16:0,True,2,False,,,,'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,False,False,False,,,u'full_bar',True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': True}",,True,,,u'average',,False,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",True,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",,,,
od6skmfXz9twktEAuJHEmw,Ryan Christopher,245 Woodbine Ave,Narberth,PA,19072,40.0099504,-75.2591858,4,120,1,,"American (New), Restaurants",,True,,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,False,2,,True,None,False,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,True,True,,16:0-21:0,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",,,,,,,,,,
sUQ-OfJYSNfz-cimEjoaXQ,Soho Oasis Cafe,410 S Howard Ave,Tampa,FL,33606,27.9402059,-82.4828837,3.5,7,0,,"Restaurants, Middle Eastern",,True,,,,,,,,2,,True,False,,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,True,True,,,u'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'quiet',,,,,,,,,False,'yes_free',
5gLjr0BZzm6EY07bp7_LSA,Templet's Russell Barber Shop,143 Delaronde St,New Orleans,LA,70114,29.9522516,-90.0545959,5,7,1,False,"Beauty & Spas, Barbers",,False,,9:30-14:30,9:30-14:30,13:0-17:30,9:30-14:30,9:30-14:30,True,1,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
cDekcTE1qwpz8ROlYixhqg,Philly Homebrew Outlet East,1447 N American St,Philadelphia,PA,19122,39.9736806,-75.1396479,5,32,0,False,"Shopping, Food, Arts & Entertainment, Wholesale Stores, Brewing Supplies, Beer, Wine & Spirits, Wineries",,True,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,10:0-17:0,True,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,10:0-17:0,,False,,,,,,,,,,,,,,,,,,
5lcumCB7X0nH5PElagz1VA,Reid Park Mico's Corner Playground,900 S Randolph Way,Tucson,AZ,85716,32.2097330593,-110.925515358,4.5,6,1,,"Active Life, Parks, Dog Parks",,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,True,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,True,7:0-22:0,,True,,,,,,,,,,,,,,,,,,
j9Kaj_6tSeXmVMYCgZithg,Noble Crust,28330 Paseo Dr,Wesley Chapel,FL,33543,28.188219,-82.347274,4.5,496,1,,"Restaurants, Italian, Nightlife, Southern, Bars, Breakfast & Brunch, Pizza",,True,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,11:30-23:0,10:0-23:0,False,2,False,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,False,10:30-15:0,u'full_bar',True,'casual',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}",True,True,,,u'average',"{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}",,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}",False,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",,True,,
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,"3800 Tampa Rd, Ste 180",Oldsmar,FL,34677,28.0420037,-82.6746125,2.5,20,1,,"Pizza, Chicken Wings, Restaurants, Sandwiches",,True,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-1:0,10:30-1:0,,1,,True,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,,False,,10:30-0:0,,True,'casual',,,True,,,,,,,,,,,,,,
SzHAnqwOuOmw0qh1d6ZAcQ,Cyclone Car Care,8254 Watson Rd,Saint Louis,MO,63119,38.5662003,-90.3487106,3.5,5,1,,"Auto Repair, Automotive",,True,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z9wCTHYI2VZy9YIblwSsgg,The Silo Eatery Coffee Bakery,"9036 Brittany Way, Bldg 18",Tampa,FL,33619,27.9464963776,-82.3555628732,4,5,0,,"Coffee & Tea, Restaurants, Food, Cafes, Bakeries",,,,,,,,,,,,,False,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,True,,False,,,,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,,,,,,,,,,,,,,,
cl5NjtALgaX7E-WL2DtiYQ,Liberty City Roasters,222R US Hwy 13,Bristol,PA,19007,40.100524,-74.865196,4.5,8,1,,"Food, Wholesalers, Coffee Roasteries, Professional Services, Coffee & Tea",,True,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-16:0,True,,,True,True,True,,,False,,,,,,11:0-16:0,,,,,,,,,,,,,,,,,,,,
csJKpjAqZu42-pPhFLfPLw,Seven Qi Spa,922 Canal St,New Orleans,LA,70130,29.9544867,-90.07162,3.5,10,1,False,"Beauty & Spas, Massage",,True,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-0:0,9:0-0:0,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,9:0-22:30,,,,,,,,,,,,,,,False,,,,,
HsibLfc2XD7Gh7Hbd1WfJQ,Anytime Fitness,"110 W Main St, Ste 170",Carmel,IN,46032,39.9791471518,-86.1285750488,2.5,22,1,False,"Active Life, Gyms, Fitness & Instruction, Trainers",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,True,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,0:0-0:0,,False,,,,,,,,,,,,,,,,,,
_7ks3u-qZsOTKBrXKcA1Ow,Empire Beauty School,3810 E Southport Rd,Indianapolis,IN,46237,39.6664705333,-86.1006689072,2.5,14,1,,"Barbers, Education, Hair Salons, Cosmetology Schools, Specialty Schools, Beauty & Spas",,,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-16:30,9:0-13:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nnHHPz4SKmDGxod16WxDxQ,Dermatology Associates of Indiana,"8433 Harcourt Rd, Ste 310",Indianapolis,IN,46260,39.9096672,-86.1925912,3,6,1,,"Health & Medical, Dermatologists, Doctors",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
8t6mbhBNAT027aeDQ4mR3A,Womens Health Partners,"10012 Kennerly Rd, Ste 405",Saint Louis,MO,63128,38.5061431698,-90.3806634553,2.5,8,1,True,"Health & Medical, Obstetricians & Gynecologists, Doctors",,True,8:30-16:30,7:0-16:30,7:0-18:30,7:15-16:30,8:30-16:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
4xhGQGdGqU60BIznBjqnuA,California Tacos and Taproom,956 Embarcadero Del Norte,Isla Vista,CA,93117,34.4115552,-119.8550772,4,49,0,,"Mexican, Beer Bar, Bars, Sports Bars, Nightlife, Restaurants, Tacos",,True,0:0-0:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,12:0-22:0,True,,False,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,True,True,False,,12:0-20:30,u'beer_and_wine',,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,,,
gVh26yEPkXSoWbhs1p2kNA,Gotham Escape Room,"1425 Arch St, Level B",Philadelphia,PA,19102,39.955015,-75.1642969,4.5,23,1,,"Active Life, Escape Games",,True,16:0-22:0,,16:0-22:0,14:30-22:0,13:0-22:0,13:0-22:0,False,,,,,,,None,True,,,,,,13:0-22:0,,,,,,,,,,,,,,,,,,,,
juVJO2kMrHwCYXwQQmv1Tg,Sidekicks Pizza,1105 Shelby St,Indianapolis,IN,46203,39.7520076,-86.1395724,4,45,0,,"Sandwiches, Restaurants, Pizza, Salad",,True,,16:0-23:0,16:0-23:0,16:0-23:0,11:0-1:0,11:0-1:0,True,2,,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,True,True,True,,11:0-20:0,'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
pYC5fKcpj8GKjSAc7Sl3RQ,Main Exchange Barber Shop,3108 N Boundary Blvd,Tampa,FL,33602,27.8623633,-82.4981215,2,7,1,False,"Barbers, Beauty & Spas",,True,,,,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFDNP-n9bBN1egOsGADYYg,Elysian Fields Animal Clinic,4237 Elysian Fields Ave,New Orleans,LA,70122,30.0019130082,-90.0591484085,4.5,7,1,False,"Pet Sitting, Veterinarians, Pet Services, Pet Groomers, Pets",,False,8:30-16:30,8:30-16:30,,8:30-16:30,8:30-16:30,8:30-13:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
